stamp_s,tick_index,ground_truth_phase,ground_truth_safety,predicted_phase_int,predicted_phase_name,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6
1780621892.544688,1126,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795484,1.208678,0.000960,0.801644,0.000175
1780621892.665554,1127,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795367,1.208522,0.000953,0.801532,0.000173
1780621892.767577,1128,SEARCH,OK,3,SEARCH,-0.000149,-0.796386,1.210414,0.000966,0.802583,0.000173
1780621892.924373,1129,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795422,1.208656,0.000954,0.801587,0.000174
1780621892.992238,1130,SEARCH,OK,5,INSERT,-0.000150,-0.795537,1.208844,0.000957,0.801704,0.000174
1780621893.113732,1131,SEARCH,OK,3,SEARCH,-0.000149,-0.796448,1.210509,0.000968,0.802645,0.000174
1780621893.220852,1132,SEARCH,OK,3,SEARCH,-0.000149,-0.795856,1.209427,0.000958,0.802037,0.000172
1780621893.322206,1133,SEARCH,OK,3,SEARCH,-0.000148,-0.796047,1.209737,0.000964,0.802231,0.000174
1780621893.422748,1134,SEARCH,OK,3,SEARCH,-0.000150,-0.796433,1.210541,0.000964,0.802634,0.000173
1780621893.615046,1135,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000151,-0.795468,1.208774,0.000953,0.801636,0.000173
1780621893.701352,1136,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000151,-0.795525,1.208890,0.000953,0.801695,0.000173
1780621893.827740,1137,SEARCH,OK,3,SEARCH,-0.000149,-0.796213,1.210093,0.000963,0.802405,0.000173
1780621893.917504,1138,SEARCH,OK,3,SEARCH,-0.000154,-0.795579,1.209160,0.000944,0.801762,0.000171
1780621894.045239,1139,SEARCH,OK,3,SEARCH,-0.000149,-0.795820,1.209376,0.000957,0.802002,0.000172
1780621894.131303,1140,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795760,1.209236,0.000961,0.801933,0.000174
1780621894.251555,1141,SEARCH,OK,3,SEARCH,-0.000149,-0.795963,1.209632,0.000959,0.802149,0.000172
1780621894.347894,1142,SEARCH,OK,3,SEARCH,-0.000150,-0.795835,1.209444,0.000955,0.802020,0.000172
1780621894.468660,1143,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796241,1.210309,0.000959,0.802436,0.000174
1780621894.569736,1144,SEARCH,OK,3,SEARCH,-0.000151,-0.796507,1.210742,0.000962,0.802713,0.000173
1780621894.697911,1145,SEARCH,OK,3,SEARCH,-0.000149,-0.795653,1.209041,0.000956,0.801829,0.000172
1780621894.777984,1146,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795496,1.208693,0.000959,0.801659,0.000174
1780621894.898577,1147,SEARCH,OK,3,SEARCH,-0.000149,-0.796055,1.209812,0.000960,0.802244,0.000173
1780621894.990614,1148,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795542,1.208791,0.000959,0.801708,0.000174
1780621895.115843,1149,SEARCH,OK,3,SEARCH,-0.000149,-0.796672,1.210930,0.000971,0.802875,0.000174
1780621895.205034,1150,SEARCH,OK,3,SEARCH,-0.000148,-0.796109,1.209859,0.000964,0.802295,0.000173
1780621895.325833,1151,SEARCH,OK,3,SEARCH,-0.000149,-0.796188,1.210045,0.000963,0.802380,0.000173
1780621895.423355,1152,SEARCH,OK,3,SEARCH,-0.000149,-0.796213,1.210074,0.000965,0.802403,0.000173
1780621895.545744,1153,SEARCH,OK,3,SEARCH,-0.000148,-0.796111,1.209869,0.000964,0.802297,0.000173
1780621895.636294,1154,SEARCH,OK,3,SEARCH,-0.000150,-0.795997,1.209727,0.000958,0.802186,0.000172
1780621895.759317,1155,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795284,1.208371,0.000952,0.801445,0.000173
1780621895.894473,1156,SEARCH,OK,3,SEARCH,-0.000149,-0.795820,1.209348,0.000959,0.802000,0.000172
1780621896.005521,1157,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795464,1.208617,0.000960,0.801625,0.000174
1780621896.110440,1158,SEARCH,OK,3,SEARCH,-0.000149,-0.796345,1.210348,0.000965,0.802541,0.000173
1780621896.194937,1159,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000147,-0.795585,1.208814,0.000961,0.801752,0.000173
1780621896.318912,1160,SEARCH,OK,3,SEARCH,-0.000148,-0.796259,1.210127,0.000967,0.802449,0.000174
1780621896.405860,1161,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796290,1.210409,0.000959,0.802489,0.000174
1780621896.539520,1162,SEARCH,OK,3,SEARCH,-0.000150,-0.796809,1.211273,0.000968,0.803022,0.000174
1780621896.636392,1163,SEARCH,OK,3,SEARCH,-0.000149,-0.795978,1.209631,0.000961,0.802162,0.000173
1780621896.748606,1164,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795407,1.208627,0.000952,0.801576,0.000172
1780621896.837538,1165,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.796350,1.210375,0.000964,0.802546,0.000173
1780621896.955531,1166,SEARCH,OK,5,INSERT,-0.000149,-0.795562,1.208840,0.000960,0.801727,0.000174
1780621897.048064,1167,SEARCH,OK,3,SEARCH,-0.000148,-0.796024,1.209663,0.000965,0.802205,0.000174
1780621897.173837,1168,SEARCH,OK,3,SEARCH,-0.000148,-0.796056,1.209760,0.000964,0.802241,0.000173
1780621897.263196,1169,SEARCH,OK,5,INSERT,-0.000149,-0.795741,1.209186,0.000962,0.801912,0.000175
1780621897.392242,1170,SEARCH,OK,3,SEARCH,-0.000149,-0.796236,1.210125,0.000964,0.802428,0.000173
1780621897.483087,1171,SEARCH,OK,3,SEARCH,-0.000149,-0.795898,1.209523,0.000958,0.802082,0.000172
1780621897.609190,1172,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000152,-0.796435,1.210653,0.000962,0.802635,0.000175
1780621897.708591,1173,SEARCH,OK,3,SEARCH,-0.000150,-0.796802,1.211225,0.000970,0.803012,0.000174
1780621897.823557,1174,SEARCH,OK,3,SEARCH,-0.000151,-0.795277,1.208429,0.000949,0.801441,0.000172
1780621897.916319,1175,SEARCH,OK,3,SEARCH,-0.000149,-0.795947,1.209585,0.000960,0.802131,0.000173
1780621898.044305,1176,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795902,1.209462,0.000965,0.802075,0.000176
1780621898.135029,1177,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000152,-0.796272,1.210345,0.000960,0.802468,0.000174
1780621898.264378,1178,SEARCH,OK,3,SEARCH,-0.000149,-0.796226,1.210086,0.000965,0.802417,0.000173
1780621898.353464,1179,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795334,1.208462,0.000953,0.801496,0.000173
1780621898.476574,1180,SEARCH,OK,3,SEARCH,-0.000149,-0.796421,1.210467,0.000967,0.802618,0.000174
1780621898.567337,1181,SEARCH,OK,3,SEARCH,-0.000150,-0.796048,1.209827,0.000958,0.802238,0.000172
1780621898.690736,1182,SEARCH,OK,5,INSERT,-0.000149,-0.795763,1.209201,0.000963,0.801934,0.000175
1780621898.788046,1183,SEARCH,OK,3,SEARCH,-0.000147,-0.796155,1.209894,0.000968,0.802339,0.000174
1780621898.928288,1184,SEARCH,OK,3,SEARCH,-0.000149,-0.795974,1.209620,0.000962,0.802157,0.000173
1780621899.027632,1185,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795187,1.208131,0.000954,0.801342,0.000173
1780621899.159455,1186,SEARCH,OK,3,SEARCH,-0.000150,-0.796473,1.210625,0.000964,0.802675,0.000173
1780621899.248945,1187,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000154,-0.796748,1.211330,0.000962,0.802962,0.000174
1780621899.367434,1188,SEARCH,OK,3,SEARCH,-0.000148,-0.796142,1.209911,0.000965,0.802329,0.000173
1780621899.494473,1189,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000151,-0.796142,1.210019,0.000962,0.802330,0.000174
1780621899.586730,1190,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796347,1.210501,0.000961,0.802545,0.000174
1780621899.714473,1191,SEARCH,OK,3,SEARCH,-0.000151,-0.796487,1.210701,0.000962,0.802692,0.000173
1780621899.802201,1192,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795592,1.208882,0.000960,0.801759,0.000174
1780621899.923585,1193,SEARCH,OK,3,SEARCH,-0.000149,-0.796279,1.210196,0.000965,0.802472,0.000173
1780621900.021098,1194,SEARCH,OK,3,SEARCH,-0.000148,-0.796276,1.210165,0.000967,0.802467,0.000174
1780621900.142902,1195,SEARCH,OK,3,SEARCH,-0.000148,-0.795988,1.209602,0.000964,0.802169,0.000174
1780621900.239149,1196,SEARCH,OK,3,SEARCH,-0.000149,-0.796320,1.210264,0.000966,0.802513,0.000174
1780621900.355583,1197,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795683,1.209101,0.000960,0.801852,0.000175
1780621900.447970,1198,SEARCH,OK,3,SEARCH,-0.000149,-0.795985,1.209669,0.000960,0.802170,0.000172
1780621900.576274,1199,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795339,1.208494,0.000952,0.801503,0.000173
1780621900.669440,1200,SEARCH,OK,3,SEARCH,-0.000157,-0.796242,1.210564,0.000945,0.802454,0.000171
1780621900.794119,1201,SEARCH,OK,3,SEARCH,-0.000150,-0.796684,1.211017,0.000968,0.802892,0.000174
1780621900.887267,1202,SEARCH,OK,3,SEARCH,-0.000150,-0.796583,1.210811,0.000967,0.802787,0.000174
1780621901.053622,1203,SEARCH,OK,3,SEARCH,-0.000149,-0.796195,1.210048,0.000963,0.802386,0.000173
1780621901.108094,1204,SEARCH,OK,3,SEARCH,-0.000149,-0.796098,1.209897,0.000961,0.802288,0.000173
1780621901.236331,1205,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795535,1.208840,0.000956,0.801704,0.000173
1780621901.329024,1206,SEARCH,OK,3,SEARCH,-0.000149,-0.796549,1.210708,0.000969,0.802750,0.000174
1780621901.451170,1207,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795301,1.208304,0.000956,0.801460,0.000173
1780621901.546222,1208,SEARCH,OK,3,SEARCH,-0.000150,-0.796489,1.210675,0.000964,0.802693,0.000173
1780621901.666043,1209,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795776,1.209311,0.000959,0.801951,0.000174
1780621901.774375,1210,SEARCH,OK,3,SEARCH,-0.000149,-0.795902,1.209515,0.000959,0.802085,0.000172
1780621901.908343,1211,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795415,1.208616,0.000955,0.801579,0.000174
1780621901.975325,1212,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795827,1.209352,0.000963,0.802000,0.000175
1780621902.125702,1213,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795849,1.209398,0.000963,0.802023,0.000175
1780621902.196626,1214,SEARCH,OK,5,INSERT,-0.000149,-0.795713,1.209123,0.000961,0.801883,0.000175
1780621902.323535,1215,SEARCH,OK,3,SEARCH,-0.000149,-0.796207,1.210105,0.000962,0.802400,0.000173
1780621902.412904,1216,SEARCH,OK,3,SEARCH,-0.000149,-0.795845,1.209396,0.000959,0.802026,0.000172
1780621902.533425,1217,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795824,1.209288,0.000966,0.801992,0.000176
1780621902.645276,1218,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.796275,1.210270,0.000961,0.802472,0.000173
1780621902.768089,1219,SEARCH,OK,3,SEARCH,-0.000152,-0.795704,1.209304,0.000950,0.801887,0.000172
1780621902.859980,1220,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000147,-0.795923,1.209448,0.000965,0.802100,0.000174
1780621902.981579,1221,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796498,1.210785,0.000962,0.802701,0.000174
1780621903.106776,1222,SEARCH,OK,3,SEARCH,-0.000150,-0.796561,1.210815,0.000965,0.802767,0.000173
1780621903.194015,1223,SEARCH,OK,3,SEARCH,-0.000149,-0.796091,1.209885,0.000960,0.802280,0.000173
1780621903.365426,1224,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795145,1.208066,0.000952,0.801302,0.000172
1780621903.418479,1225,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795166,1.208108,0.000952,0.801323,0.000172
1780621903.539636,1226,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000154,-0.796626,1.211081,0.000961,0.802836,0.000174
1780621903.635612,1227,SEARCH,OK,5,INSERT,-0.000149,-0.795794,1.209258,0.000964,0.801964,0.000175
1780621903.759417,1228,SEARCH,OK,3,SEARCH,-0.000150,-0.796235,1.210167,0.000962,0.802430,0.000173
1780621903.849171,1229,SEARCH,OK,3,SEARCH,-0.000149,-0.796474,1.210561,0.000968,0.802672,0.000174
1780621903.976204,1230,SEARCH,OK,5,INSERT,-0.000149,-0.795886,1.209428,0.000965,0.802059,0.000175
1780621904.065446,1231,SEARCH,OK,3,SEARCH,-0.000148,-0.796035,1.209698,0.000964,0.802218,0.000173
1780621904.226441,1232,SEARCH,OK,3,SEARCH,-0.000151,-0.796300,1.210335,0.000961,0.802497,0.000173
1780621904.287528,1233,SEARCH,OK,5,INSERT,-0.000150,-0.795947,1.209617,0.000962,0.802126,0.000175
1780621904.420260,1234,SEARCH,OK,3,SEARCH,-0.000149,-0.795899,1.209511,0.000959,0.802083,0.000172
1780621904.509394,1235,SEARCH,OK,3,SEARCH,-0.000148,-0.796291,1.210184,0.000967,0.802482,0.000174
1780621904.624617,1236,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000147,-0.795300,1.208274,0.000957,0.801458,0.000173
1780621904.712493,1237,SEARCH,OK,3,SEARCH,-0.000150,-0.796634,1.210925,0.000967,0.802840,0.000173
1780621904.840371,1238,SEARCH,OK,3,SEARCH,-0.000148,-0.796196,1.210021,0.000965,0.802385,0.000173
1780621904.936703,1239,SEARCH,OK,5,INSERT,-0.000151,-0.795506,1.208820,0.000956,0.801673,0.000174
1780621905.056712,1240,SEARCH,OK,3,SEARCH,-0.000149,-0.795905,1.209508,0.000960,0.802088,0.000173
1780621905.154772,1241,SEARCH,OK,3,SEARCH,-0.000148,-0.796426,1.210444,0.000969,0.802621,0.000174
1780621905.270150,1242,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796264,1.210343,0.000960,0.802459,0.000174
1780621905.366555,1243,SEARCH,OK,3,SEARCH,-0.000151,-0.796522,1.210778,0.000962,0.802729,0.000173
1780621905.488610,1244,SEARCH,OK,3,SEARCH,-0.000148,-0.796284,1.210182,0.000967,0.802475,0.000174
1780621905.581707,1245,SEARCH,OK,5,INSERT,-0.000149,-0.795494,1.208738,0.000957,0.801659,0.000174
1780621905.723175,1246,SEARCH,OK,3,SEARCH,-0.000149,-0.796081,1.209861,0.000960,0.802270,0.000173
1780621905.814414,1247,SEARCH,OK,3,SEARCH,-0.000149,-0.796320,1.210308,0.000964,0.802516,0.000173
1780621905.936709,1248,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000152,-0.796213,1.210223,0.000960,0.802405,0.000174
1780621906.035437,1249,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796393,1.210603,0.000961,0.802593,0.000174
1780621906.184668,1250,SEARCH,OK,3,SEARCH,-0.000150,-0.796204,1.210114,0.000961,0.802398,0.000173
1780621906.254503,1251,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795665,1.209075,0.000959,0.801835,0.000174
1780621906.371803,1252,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000147,-0.795742,1.209111,0.000963,0.801913,0.000174
1780621906.469432,1253,SEARCH,OK,3,SEARCH,-0.000150,-0.796511,1.210691,0.000965,0.802713,0.000173
1780621906.604990,1254,SEARCH,OK,3,SEARCH,-0.000150,-0.795011,1.207872,0.000948,0.801165,0.000172
1780621906.748734,1255,SEARCH,OK,3,SEARCH,-0.000149,-0.796480,1.210580,0.000968,0.802679,0.000174
1780621906.814002,1256,SEARCH,OK,3,SEARCH,-0.000150,-0.796859,1.211361,0.000969,0.803072,0.000174
1780621906.938693,1257,SEARCH,OK,2,APPROACH,-0.000159,-0.795907,1.210038,0.000934,0.802116,0.000169
1780621907.031008,1258,SEARCH,OK,3,SEARCH,-0.000149,-0.795892,1.209494,0.000959,0.802075,0.000172
1780621907.157841,1259,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796463,1.210723,0.000962,0.802665,0.000175
1780621907.245133,1260,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795581,1.208830,0.000960,0.801748,0.000173
1780621907.370008,1261,SEARCH,OK,3,SEARCH,-0.000150,-0.796084,1.209886,0.000960,0.802275,0.000172
1780621907.475365,1262,SEARCH,OK,5,INSERT,-0.000149,-0.795817,1.209302,0.000965,0.801987,0.000176
1780621907.591987,1263,SEARCH,OK,3,SEARCH,-0.000149,-0.796009,1.209716,0.000960,0.802195,0.000173
1780621907.686222,1264,SEARCH,OK,3,SEARCH,-0.000149,-0.795696,1.209145,0.000955,0.801875,0.000172
1780621907.809785,1265,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000151,-0.796003,1.209800,0.000958,0.802190,0.000174
1780621907.897936,1266,SEARCH,OK,3,SEARCH,-0.000150,-0.796494,1.210683,0.000964,0.802697,0.000173
1780621908.052409,1267,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795500,1.208702,0.000959,0.801664,0.000174
1780621908.119825,1268,SEARCH,OK,3,SEARCH,-0.000148,-0.796023,1.209676,0.000964,0.802206,0.000173
1780621908.245466,1269,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000151,-0.794963,1.207841,0.000945,0.801118,0.000172
1780621908.336063,1270,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795231,1.208195,0.000956,0.801386,0.000173
1780621908.457287,1271,SEARCH,OK,3,SEARCH,-0.000149,-0.795989,1.209661,0.000961,0.802174,0.000173
1780621908.565160,1272,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795729,1.209198,0.000959,0.801902,0.000174
1780621908.669184,1273,SEARCH,OK,3,SEARCH,-0.000148,-0.796153,1.209928,0.000965,0.802340,0.000174
1780621908.774796,1274,SEARCH,OK,3,SEARCH,-0.000149,-0.796211,1.210095,0.000963,0.802404,0.000173
1780621908.894020,1275,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000152,-0.796353,1.210497,0.000961,0.802550,0.000175
1780621908.983503,1276,SEARCH,OK,3,SEARCH,-0.000150,-0.796651,1.210949,0.000968,0.802857,0.000174
1780621909.135117,1277,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795304,1.208362,0.000954,0.801465,0.000173
1780621909.207191,1278,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000147,-0.795513,1.208678,0.000961,0.801676,0.000174
1780621909.331120,1279,SEARCH,OK,3,SEARCH,-0.000149,-0.796443,1.210540,0.000966,0.802643,0.000173
1780621909.419901,1280,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000152,-0.796103,1.209996,0.000960,0.802291,0.000175
1780621909.541762,1281,SEARCH,OK,3,SEARCH,-0.000149,-0.795767,1.209283,0.000956,0.801948,0.000172
1780621909.635743,1282,SEARCH,OK,3,SEARCH,-0.000149,-0.795974,1.209637,0.000960,0.802159,0.000173
1780621909.754606,1283,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000147,-0.795791,1.209192,0.000964,0.801962,0.000174
1780621909.841634,1284,SEARCH,OK,3,SEARCH,-0.000149,-0.796099,1.209902,0.000960,0.802289,0.000173
1780621909.964246,1285,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795504,1.208700,0.000960,0.801666,0.000174
1780621910.055756,1286,SEARCH,OK,3,SEARCH,-0.000149,-0.796147,1.209950,0.000964,0.802335,0.000173
1780621910.178547,1287,SEARCH,OK,3,SEARCH,-0.000149,-0.795459,1.208677,0.000954,0.801627,0.000172
1780621910.309947,1288,SEARCH,OK,3,SEARCH,-0.000148,-0.795890,1.209450,0.000961,0.802071,0.000173
1780621910.429460,1289,SEARCH,OK,3,SEARCH,-0.000149,-0.796067,1.209809,0.000962,0.802254,0.000173
1780621910.524777,1290,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795905,1.209531,0.000962,0.802083,0.000175
1780621910.621584,1291,SEARCH,OK,3,SEARCH,-0.000150,-0.796539,1.210777,0.000964,0.802744,0.000173
1780621910.747628,1292,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795437,1.208575,0.000957,0.801601,0.000173
1780621910.843882,1293,SEARCH,OK,3,SEARCH,-0.000149,-0.796158,1.209974,0.000964,0.802347,0.000173
1780621910.963173,1294,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795370,1.208465,0.000957,0.801530,0.000174
1780621911.059063,1295,SEARCH,OK,3,SEARCH,-0.000147,-0.796015,1.209634,0.000966,0.802195,0.000174
1780621911.200871,1296,SEARCH,OK,3,SEARCH,-0.000149,-0.796368,1.210358,0.000967,0.802562,0.000174
1780621911.275108,1297,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795408,1.208553,0.000956,0.801571,0.000173
1780621911.400066,1298,SEARCH,OK,3,SEARCH,-0.000149,-0.795886,1.209478,0.000959,0.802068,0.000172
1780621911.492249,1299,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795225,1.208187,0.000954,0.801383,0.000172
1780621911.626605,1300,SEARCH,OK,3,SEARCH,-0.000149,-0.795829,1.209353,0.000959,0.802009,0.000172
1780621911.726394,1301,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000151,-0.795258,1.208393,0.000948,0.801423,0.000172
1780621911.845247,1302,SEARCH,OK,3,SEARCH,-0.000149,-0.796305,1.210265,0.000965,0.802499,0.000173
1780621911.936481,1303,SEARCH,OK,3,SEARCH,-0.000148,-0.796097,1.209819,0.000965,0.802282,0.000173
1780621912.052543,1304,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000152,-0.796325,1.210418,0.000962,0.802520,0.000175
1780621912.163099,1305,SEARCH,OK,3,SEARCH,-0.000150,-0.796363,1.210446,0.000962,0.802564,0.000173
1780621912.281632,1306,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000146,-0.795481,1.208570,0.000962,0.801641,0.000174
1780621912.386890,1307,SEARCH,OK,3,SEARCH,-0.000149,-0.796051,1.209774,0.000962,0.802238,0.000173
1780621912.505236,1308,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795675,1.209068,0.000960,0.801844,0.000174
1780621912.595259,1309,SEARCH,OK,3,SEARCH,-0.000148,-0.796286,1.210193,0.000966,0.802478,0.000174
1780621912.722332,1310,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795357,1.208503,0.000954,0.801519,0.000173
1780621912.818806,1311,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795850,1.209435,0.000961,0.802027,0.000174
1780621912.934737,1312,SEARCH,OK,3,SEARCH,-0.000148,-0.796134,1.209906,0.000965,0.802321,0.000173
1780621913.027123,1313,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795192,1.208159,0.000953,0.801350,0.000173
1780621913.147042,1314,SEARCH,OK,3,SEARCH,-0.000148,-0.796322,1.210251,0.000967,0.802514,0.000174
1780621913.241312,1315,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000148,-0.795332,1.208393,0.000956,0.801491,0.000173
1780621913.360099,1316,SEARCH,OK,3,SEARCH,-0.000150,-0.796803,1.211260,0.000968,0.803015,0.000174
1780621913.458931,1317,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000151,-0.795421,1.208719,0.000950,0.801590,0.000173
1780621913.583374,1318,SEARCH,OK,3,SEARCH,-0.000149,-0.796246,1.210135,0.000965,0.802437,0.000173
1780621913.678972,1319,SEARCH,OK,3,SEARCH,-0.000149,-0.796277,1.210217,0.000964,0.802471,0.000173
1780621913.802519,1320,SEARCH,OK,3,SEARCH,-0.000147,-0.796042,1.209690,0.000966,0.802224,0.000174
1780621913.938186,1321,SEARCH,OK,3,SEARCH,-0.000149,-0.796367,1.210402,0.000964,0.802564,0.000173
1780621914.021971,1322,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795677,1.209086,0.000960,0.801846,0.000175
1780621914.169540,1323,SEARCH,OK,3,SEARCH,-0.000149,-0.796129,1.209924,0.000963,0.802318,0.000173
1780621914.242989,1324,SEARCH,OK,3,SEARCH,-0.000150,-0.796528,1.210748,0.000964,0.802732,0.000173
1780621914.368210,1325,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796365,1.210537,0.000960,0.802564,0.000174
1780621914.450297,1326,SEARCH,OK,3,SEARCH,-0.000149,-0.796271,1.210188,0.000965,0.802464,0.000173
1780621914.576971,1327,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795759,1.209244,0.000960,0.801932,0.000174
1780621914.668618,1328,SEARCH,OK,3,SEARCH,-0.000150,-0.796592,1.210860,0.000966,0.802798,0.000173
1780621914.796545,1329,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795901,1.209532,0.000960,0.802083,0.000173
1780621914.879615,1330,SEARCH,OK,3,SEARCH,-0.000149,-0.796212,1.210098,0.000963,0.802404,0.000173
1780621914.998171,1331,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000150,-0.795932,1.209566,0.000963,0.802110,0.000175
1780621915.092306,1332,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796489,1.210783,0.000962,0.802692,0.000174
1780621915.251849,1333,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000153,-0.796164,1.210175,0.000957,0.802358,0.000174
1780621915.324953,1334,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795705,1.209139,0.000959,0.801877,0.000174
1780621915.447455,1335,SEARCH,OK,3,SEARCH,-0.000148,-0.796048,1.209732,0.000964,0.802231,0.000173
1780621915.541127,1336,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795238,1.208254,0.000953,0.801397,0.000173
1780621915.686749,1337,SEARCH,OK,3,SEARCH,-0.000151,-0.796596,1.210919,0.000963,0.802805,0.000173
1780621915.759534,1338,SEARCH,OK,4,HOVER_ABOVE_HOLE,-0.000149,-0.795390,1.208520,0.000956,0.801553,0.000173
1780621915.881810,1339,SEARCH,OK,3,SEARCH,-0.000149,-0.796255,1.210165,0.000964,0.802447,0.000173
1780621916.000237,1340,SEARCH,OK,3,SEARCH,-0.000150,-0.796587,1.210838,0.000966,0.802792,0.000173
